Date,6473_Qm,6473_Qs,6456_Qm,6456_Qs,6479_Qm,6479_Qs,6491_Qm,6491_Qs,6490_Qm,6490_Qs,6497_Qm,6497_Qs,6487_Qm,6487_Qs,6551_Qm,6551_Qs,6478_Qm,6478_Qs,6564_Qm,6564_Qs,6488_Qm,6488_Qs
19940821,1210.000,1106.270,284.000,177.997,117.000,92.496,161.000,122.799,-99.000,36.541,57.900,61.584,42.000,30.067,88.200,14.232,30.200,4.478,-99.000,33.295,-99.000,10.466
19940822,1200.000,1094.499,271.000,481.855,125.000,250.153,157.000,136.523,-99.000,80.350,54.900,69.411,42.000,56.563,90.400,189.638,31.000,85.494,-99.000,86.304,-99.000,23.538
19940823,1130.000,1153.938,391.000,656.508,144.000,348.123,140.000,124.489,-99.000,86.625,53.800,64.164,43.000,53.349,145.000,125.180,50.200,46.658,-99.000,77.569,-99.000,20.283
19940824,1110.000,1235.220,472.000,634.683,169.000,364.320,123.000,99.442,-99.000,68.237,52.800,55.184,42.000,42.010,145.000,74.126,50.200,30.140,-99.000,55.180,-99.000,15.008
19940825,1150.000,1379.269,624.000,1050.139,305.000,614.277,112.000,127.304,-99.000,112.333,51.800,64.019,40.000,58.788,151.000,219.495,52.300,96.282,-99.000,117.573,-99.000,23.079
19940826,1300.000,1924.774,708.000,2278.452,782.000,1142.128,173.000,239.838,-99.000,208.410,51.000,91.971,48.000,116.573,134.000,660.596,46.300,290.604,-99.000,205.387,-99.000,47.702
19940827,1680.000,2942.559,2280.000,2902.866,1460.000,1431.210,363.000,285.567,-99.000,229.720,47.600,95.325,148.000,132.309,243.000,634.301,84.700,259.631,-99.000,205.549,-99.000,52.343
19940828,3090.000,3739.875,2450.000,2683.114,1190.000,1417.203,354.000,248.745,-99.000,189.188,46.700,83.973,162.000,110.178,276.000,471.635,96.300,204.366,-99.000,160.693,-99.000,41.335
19940829,4010.000,3872.233,1950.000,2208.561,1200.000,1212.275,233.000,195.345,-99.000,139.388,51.000,70.683,68.900,87.237,498.000,356.076,174.000,143.410,-99.000,113.938,-99.000,31.569
19940830,3390.000,3499.828,2440.000,1630.236,1210.000,945.728,179.000,147.065,-99.000,95.142,56.900,58.396,56.400,66.601,371.000,178.000,130.000,70.467,-99.000,74.302,-99.000,23.073
19940831,3210.000,2995.812,1340.000,1468.016,818.000,918.764,161.000,114.864,-99.000,83.061,60.000,50.254,56.400,54.597,221.000,150.072,76.900,62.579,-99.000,74.599,-99.000,18.605
19940901,2920.000,2546.322,1240.000,1234.047,866.000,819.818,153.000,87.511,-99.000,69.330,61.000,45.375,54.300,42.078,165.000,81.656,57.200,31.836,-99.000,60.669,-99.000,13.584
19940902,2290.000,2200.247,992.000,1161.135,704.000,759.385,140.000,84.942,-99.000,60.961,62.000,45.326,50.100,37.376,200.000,200.011,69.500,74.517,-99.000,54.084,-99.000,12.446
19940903,2140.000,1950.018,944.000,994.239,614.000,636.576,129.000,76.758,-99.000,51.338,63.100,42.477,45.000,32.739,276.000,123.888,96.300,40.229,-99.000,44.144,-99.000,10.675
19940904,1920.000,1786.234,878.000,770.214,535.000,490.429,140.000,125.712,-99.000,46.020,70.800,73.638,43.000,35.339,190.000,64.145,66.000,20.437,-99.000,38.458,-99.000,12.658
19940905,1890.000,1909.563,724.000,1239.438,440.000,686.335,192.000,257.406,-99.000,123.065,96.000,132.922,44.000,83.757,154.000,334.545,53.300,129.286,-99.000,132.097,-99.000,34.888
19940906,2070.000,2257.322,884.000,1448.903,644.000,806.784,218.000,287.397,-99.000,152.492,157.000,140.953,63.100,86.361,331.000,243.831,115.000,88.226,-99.000,142.429,-99.000,33.380
19940907,2490.000,2546.725,1180.000,1362.335,734.000,807.764,194.000,267.793,-99.000,139.465,158.000,130.637,65.400,75.621,247.000,167.645,86.100,63.545,-99.000,122.695,-99.000,28.318
19940908,2640.000,2736.072,1000.000,1529.413,650.000,867.583,196.000,312.191,-99.000,148.873,124.000,133.887,64.300,85.868,197.000,289.534,68.500,105.006,-99.000,135.775,-99.000,33.737
19940909,2520.000,2777.358,1060.000,1348.804,656.000,763.486,181.000,279.765,-99.000,124.477,115.000,119.755,68.900,73.793,211.000,181.025,73.400,60.894,-99.000,105.578,-99.000,27.509
19940910,2330.000,2651.418,992.000,1027.502,620.000,598.996,165.000,255.616,-99.000,96.716,108.000,115.235,64.300,63.590,168.000,91.794,58.300,31.604,-99.000,79.013,-99.000,23.275
19940911,2280.000,2375.659,812.000,730.432,488.000,442.274,198.000,213.799,-99.000,69.152,99.600,103.565,55.400,50.452,131.000,41.053,45.300,13.432,-99.000,53.818,-99.000,17.671
19940912,2130.000,2025.959,663.000,526.796,397.000,327.654,179.000,169.617,-99.000,48.140,96.000,90.123,50.100,39.530,108.000,28.847,37.200,9.938,-99.000,36.216,-99.000,13.304
19940913,1830.000,1677.445,572.000,379.669,322.000,240.586,159.000,137.823,-99.000,31.812,94.800,79.347,43.000,29.798,94.800,16.401,32.500,4.146,-99.000,22.279,-99.000,9.457
19940914,1580.000,1369.465,500.000,280.634,274.000,181.732,140.000,106.909,-99.000,19.018,91.200,67.520,40.000,21.266,81.100,10.235,27.700,2.843,-99.000,11.136,-99.000,6.139
19940915,1410.000,1112.256,448.000,207.351,248.000,136.826,125.000,79.253,-99.000,10.696,87.600,56.323,36.300,14.349,72.800,6.196,24.800,1.430,-99.000,5.195,-99.000,3.548
19940916,1300.000,903.335,395.000,150.473,225.000,99.308,115.000,56.764,-99.000,6.178,85.200,46.566,34.600,8.969,67.000,3.827,22.700,.781,-99.000,2.709,-99.000,1.617
19940917,1160.000,735.895,340.000,107.429,211.000,69.569,109.000,39.439,-99.000,3.748,79.600,38.241,32.900,5.386,61.900,2.455,20.900,.468,-99.000,1.564,-99.000,.636
19940918,1090.000,640.334,315.000,137.939,199.000,66.502,121.000,103.227,-99.000,14.343,77.400,63.235,31.200,22.255,59.300,93.846,20.000,32.801,-99.000,18.561,-99.000,10.199
19940919,1050.000,617.762,315.000,212.739,187.000,73.058,165.000,129.443,-99.000,24.590,75.200,66.542,32.100,26.330,60.600,102.904,20.500,30.928,-99.000,24.766,-99.000,10.644
19940920,1040.000,641.864,322.000,232.818,181.000,77.125,159.000,115.292,-99.000,26.116,70.800,62.109,34.600,22.796,63.200,57.294,21.400,15.608,-99.000,22.390,-99.000,8.433
19940921,1090.000,675.526,290.000,201.109,172.000,73.764,161.000,104.516,-99.000,23.371,63.100,61.331,31.200,19.319,64.400,27.623,21.800,6.696,-99.000,18.890,-99.000,6.845
19940922,1040.000,686.218,280.000,153.246,169.000,62.033,140.000,92.481,-99.000,17.925,58.900,58.009,30.400,14.597,61.900,14.447,20.900,3.244,-99.000,13.024,-99.000,4.770
19940923,980.000,661.850,261.000,109.620,163.000,47.109,132.000,75.042,-99.000,12.081,56.900,50.967,28.000,10.279,59.300,7.780,20.000,1.494,-99.000,7.360,-99.000,3.024
19940924,920.000,608.758,235.000,76.762,166.000,33.855,121.000,59.322,-99.000,7.519,53.800,43.653,25.800,6.904,56.800,4.446,19.200,.778,-99.000,3.802,-99.000,1.757
19940925,890.000,543.212,223.000,55.149,184.000,24.047,112.000,60.706,-99.000,5.153,50.100,42.495,23.500,5.960,54.300,6.554,18.300,1.942,-99.000,2.426,-99.000,1.782
19940926,860.000,478.041,219.000,44.231,184.000,18.151,104.000,55.666,-99.000,3.478,47.600,37.975,22.800,4.708,51.900,13.238,17.400,5.384,-99.000,1.693,-99.000,1.320
19940927,820.000,418.824,205.000,37.456,181.000,13.802,99.500,45.426,44.200,2.359,45.900,32.476,22.000,3.003,49.400,11.528,16.500,3.338,-99.000,1.120,-99.000,.594
19940928,784.000,366.677,197.000,32.030,181.000,10.800,99.500,33.990,43.200,1.665,45.900,27.060,21.400,1.712,48.200,7.508,16.100,1.644,-99.000,.770,-99.000,.285
19940929,757.000,320.966,196.000,30.290,163.000,10.585,93.500,23.466,43.200,1.257,45.000,21.987,20.700,.957,45.700,10.219,15.200,5.632,-99.000,.891,-99.000,.153
19940930,722.000,280.961,193.000,30.938,136.000,12.348,87.500,15.360,43.200,1.113,44.200,17.528,20.100,.663,44.500,9.664,14.800,3.410,-99.000,1.053,-99.000,.150
19941001,706.000,246.326,194.000,34.175,138.000,15.723,83.400,10.853,45.600,1.122,42.600,15.183,19.400,.553,42.400,10.614,-99.000,3.877,-99.000,1.202,-99.000,.180
19941002,682.000,217.098,193.000,44.134,141.000,19.881,89.000,8.707,46.800,1.596,41.900,13.788,17.500,1.037,-99.000,21.141,-99.000,6.700,-99.000,2.262,-99.000,.590
19941003,682.000,197.256,191.000,50.338,133.000,21.534,92.000,13.306,45.600,2.417,41.200,20.076,16.200,1.769,-99.000,15.002,-99.000,3.095,-99.000,3.107,-99.000,.998
19941004,682.000,186.997,188.000,79.509,128.000,30.411,127.000,20.296,43.200,5.652,39.800,25.354,15.000,4.900,-99.000,32.449,-99.000,13.674,-99.000,8.252,-99.000,2.615
19941005,706.000,204.171,180.000,150.940,125.000,45.737,149.000,67.285,43.200,20.841,39.000,51.330,14.500,16.335,-99.000,96.551,-99.000,32.047,-99.000,26.776,-99.000,8.335
19941006,775.000,319.655,193.000,370.707,133.000,117.267,144.000,128.932,54.500,68.355,42.600,82.774,14.500,42.528,-99.000,201.951,-99.000,69.241,-99.000,76.727,-99.000,19.943
19941007,880.000,603.339,223.000,526.030,161.000,203.534,129.000,134.023,92.500,85.670,46.700,83.516,14.500,46.005,-99.000,152.694,-99.000,53.258,-99.000,79.229,-99.000,19.155
19941008,990.000,926.093,230.000,522.496,169.000,238.019,127.000,113.018,98.500,72.746,47.600,74.269,14.500,38.115,-99.000,97.449,-99.000,37.739,-99.000,60.254,-99.000,14.848
19941009,1030.000,1106.268,219.000,428.562,161.000,218.500,123.000,88.165,102.000,53.189,53.800,63.540,14.500,29.207,-99.000,49.630,-99.000,18.418,-99.000,41.166,-99.000,10.861
19941010,970.000,1115.791,202.000,315.690,149.000,173.714,118.000,66.049,97.000,36.029,52.800,53.442,14.000,21.439,-99.000,22.308,-99.000,5.852,-99.000,26.115,-99.000,7.594
19941011,880.000,1016.512,194.000,220.064,138.000,126.792,110.000,47.231,82.400,22.772,49.300,44.228,14.500,14.796,-99.000,10.452,-99.000,2.210,-99.000,14.927,-99.000,4.867
19941012,793.000,874.293,186.000,150.759,133.000,88.671,101.000,33.030,-99.000,13.710,46.700,36.587,14.500,10.075,-99.000,5.362,-99.000,.996,-99.000,7.886,-99.000,3.045
19941013,730.000,729.823,181.000,103.641,128.000,60.714,87.500,22.878,-99.000,8.139,45.000,30.278,14.000,6.727,-99.000,5.004,-99.000,1.375,-99.000,4.065,-99.000,1.791
19941014,690.000,601.978,177.000,73.717,119.000,42.158,79.500,18.109,58.400,5.098,43.300,26.207,14.000,4.866,-99.000,7.440,-99.000,3.268,-99.000,2.304,-99.000,1.248
19941015,658.000,497.072,174.000,56.505,117.000,30.728,76.900,17.241,54.500,3.439,42.600,26.586,14.000,3.909,-99.000,12.535,-99.000,5.391,-99.000,1.645,-99.000,1.020
19941016,634.000,413.790,171.000,45.297,109.000,22.910,74.300,16.454,49.300,2.322,41.200,26.303,14.000,2.632,-99.000,9.998,-99.000,2.748,-99.000,1.100,-99.000,.506
19941017,610.000,348.591,162.000,37.125,97.000,17.652,71.700,13.859,46.800,1.638,39.800,23.385,14.000,1.560,-99.000,6.432,-99.000,1.353,-99.000,.762,-99.000,.257
19941018,586.000,297.569,155.000,31.834,93.600,14.512,67.800,10.560,44.400,1.198,36.900,19.864,13.500,.897,-99.000,7.680,-99.000,3.768,-99.000,.552,-99.000,.143
19941019,563.000,257.274,152.000,32.284,93.600,13.135,65.200,7.610,42.000,.990,35.600,16.607,12.500,.663,-99.000,24.040,-99.000,9.797,-99.000,.672,-99.000,.164
19941020,514.000,225.014,148.000,34.472,87.800,12.004,62.600,5.204,-99.000,.818,34.300,13.687,11.500,.461,-99.000,19.399,-99.000,5.524,-99.000,.600,-99.000,.117
19941021,488.000,198.830,141.000,65.360,80.400,19.780,62.000,3.503,-99.000,1.370,33.100,10.961,10.500,.886,-99.000,57.092,-99.000,28.546,-99.000,3.164,-99.000,.493
19941022,470.000,177.707,137.000,99.669,79.500,31.721,60.700,2.531,-99.000,2.539,27.500,8.922,10.200,.999,-99.000,44.065,-99.000,17.103,-99.000,4.383,-99.000,.453
19941023,452.000,161.305,130.000,107.494,70.500,39.113,60.700,1.851,-99.000,3.412,25.100,7.094,9.070,.779,-99.000,23.132,-99.000,6.942,-99.000,3.700,-99.000,.268
19941024,430.000,149.825,125.000,93.816,60.200,38.583,58.300,1.388,-99.000,3.367,22.900,5.488,8.050,.558,-99.000,11.460,-99.000,2.677,-99.000,2.571,-99.000,.159
19941025,385.000,143.681,122.000,73.386,60.200,32.975,55.600,1.066,-99.000,2.796,22.800,4.065,7.560,.396,-99.000,5.958,-99.000,1.200,-99.000,1.716,-99.000,.100
19941026,365.000,142.486,118.000,54.662,58.100,25.995,55.600,.839,-99.000,2.153,22.500,2.865,6.930,.284,-99.000,3.358,-99.000,.624,-99.000,1.155,-99.000,.068
19941027,350.000,144.950,120.000,41.113,58.900,20.968,52.900,.681,-99.000,1.674,22.200,2.008,6.620,.211,-99.000,2.059,-99.000,.373,-99.000,1.157,-99.000,.051
19941028,360.000,149.244,123.000,128.409,71.400,61.318,51.800,11.336,-99.000,13.869,21.100,7.300,6.620,10.069,-99.000,60.761,-99.000,30.145,-99.000,24.113,-99.000,5.984
19941029,368.000,158.463,123.000,235.584,79.200,117.570,55.000,26.390,-99.000,27.402,20.100,10.183,7.010,14.832,-99.000,51.489,-99.000,19.315,-99.000,30.487,-99.000,6.669
19941030,399.000,181.545,121.000,257.852,74.400,138.292,51.800,30.001,-99.000,28.124,18.800,10.263,7.010,13.298,-99.000,26.803,-99.000,8.256,-99.000,24.725,-99.000,5.261
19941031,358.000,226.320,118.000,221.051,73.900,125.512,48.600,26.133,-99.000,22.456,17.600,9.057,7.010,10.430,-99.000,12.952,-99.000,3.099,-99.000,17.423,-99.000,3.854
19941101,298.000,283.128,117.000,169.794,73.300,100.451,48.600,20.043,-99.000,15.931,17.500,7.248,6.690,7.622,-99.000,6.594,-99.000,1.352,-99.000,11.094,-99.000,2.628
19941102,243.000,329.439,116.000,158.112,72.800,91.235,45.600,15.304,-99.000,13.751,17.100,5.967,6.690,7.620,-99.000,4.294,-99.000,.686,-99.000,11.790,-99.000,2.906
19941103,222.000,349.700,114.000,145.014,72.200,81.348,44.000,27.186,-99.000,12.259,15.000,4.957,6.370,7.036,-99.000,3.037,-99.000,.401,-99.000,10.475,-99.000,2.497
19941104,218.000,346.625,113.000,123.074,71.700,69.283,42.500,35.682,-99.000,10.269,13.600,4.037,6.320,5.769,-99.000,2.092,-99.000,.266,-99.000,8.038,-99.000,1.909
19941105,224.000,329.820,112.000,98.203,71.100,56.449,40.900,34.096,-99.000,7.903,12.200,3.114,6.170,4.433,-99.000,1.422,-99.000,.198,-99.000,5.484,-99.000,1.351
