Date,5115_Qm,5115_Qs,5105_Qm,5105_Qs,5094_Qm,5094_Qs,5765_Qm,5765_Qs,5092_Qm,5092_Qs,5135_Qm,5135_Qs,5132_Qm,5132_Qs,5151_Qm,5151_Qs,5085_Qm,5085_Qs,5122_Qm,5122_Qs,5171_Qm,5171_Qs,5736_Qm,5736_Qs,5211_Qm,5211_Qs,5208_Qm,5208_Qs,5239_Qm,5239_Qs,5238_Qm,5238_Qs
20180512,1594.200,3046.351,767.000,593.872,317.000,239.490,296.000,67.233,146.000,39.548,112.000,83.828,87.600,60.647,104.000,34.646,52.600,1.283,89.300,21.128,15.800,9.875,12.100,12.530,154.000,9.336,21.700,1.998,6.580,.735,-99.000,.161
20180513,1611.800,2890.673,772.000,535.201,291.000,205.561,272.000,61.198,136.000,31.012,103.000,68.967,81.200,48.697,87.400,32.244,50.700,.330,92.200,18.250,12.400,9.036,10.500,12.103,142.000,7.556,18.000,1.357,6.580,.617,-99.000,.150
20180514,1611.800,2721.393,731.000,478.192,263.000,175.274,234.000,54.640,124.000,24.786,101.000,55.097,73.700,36.104,72.900,29.570,45.500,.113,98.200,15.108,10.000,7.973,9.000,11.507,134.000,5.840,15.300,.631,6.150,.512,-99.000,.129
20180515,1611.800,2549.589,675.000,426.168,238.000,149.450,184.000,48.538,112.000,20.169,89.000,43.212,66.500,26.063,60.400,27.120,42.100,.055,96.700,12.381,8.340,7.149,7.850,11.013,123.000,4.367,13.100,.284,5.240,.436,-99.000,.115
20180516,1647.500,2407.902,619.000,391.131,210.000,140.389,138.000,44.004,99.800,18.805,81.700,42.222,58.400,30.005,53.000,25.580,39.700,.859,86.400,10.381,7.220,7.043,6.730,10.811,117.000,3.297,11.400,.211,4.880,.593,-99.000,.310
20180517,1748.400,2304.311,570.000,366.930,193.000,134.937,109.000,40.603,91.800,17.264,71.300,40.975,53.200,28.589,47.800,24.601,36.600,.797,82.100,8.688,6.660,6.518,12.800,10.457,111.000,2.593,10.900,.202,4.880,.893,-99.000,.574
20180518,1902.700,2224.076,509.000,347.436,171.000,127.331,93.500,38.185,84.200,14.745,62.600,37.798,47.200,25.328,42.900,23.655,32.900,.334,87.800,7.309,9.320,6.127,16.700,10.214,104.000,2.129,9.870,.148,4.880,1.183,-99.000,.665
20180519,2003.600,2137.552,468.000,324.991,156.000,114.450,81.200,35.011,78.500,11.529,56.500,31.307,42.600,18.309,39.000,21.994,32.900,.124,86.400,5.450,9.460,5.466,13.100,9.798,96.000,1.763,9.370,.100,4.880,1.173,-99.000,.467
20180520,2097.600,2022.701,417.000,296.720,143.000,97.991,71.500,30.919,70.300,8.149,51.600,23.194,38.200,10.396,34.500,19.978,31.500,.060,78.000,3.303,8.060,4.647,10.500,9.275,87.600,1.438,8.420,.071,4.770,1.014,-99.000,.283
20180521,2205.400,1877.093,370.000,263.807,127.000,80.582,62.700,26.305,63.900,4.831,44.300,15.445,33.100,3.627,30.100,17.748,28.100,.039,66.000,1.090,6.940,3.802,8.710,8.693,78.000,1.167,7.530,.054,4.550,.842,-99.000,.187
20180522,2294.400,1710.118,333.000,231.234,114.000,66.532,53.500,23.354,58.800,3.115,39.200,10.675,31.100,2.154,25.900,16.178,26.200,.066,53.700,.433,6.100,2.986,6.980,8.093,66.700,.987,6.900,.080,4.130,.995,-99.000,.394
20180523,2328.400,1542.365,302.000,213.235,106.000,72.535,45.300,22.836,55.300,5.587,39.200,19.514,30.200,21.573,25.100,16.780,25.000,1.470,46.800,.361,5.540,3.018,5.990,7.988,55.800,.907,7.320,.131,4.030,1.230,-99.000,.624
20180524,2305.700,1391.284,279.000,217.878,106.000,97.594,43.700,24.190,56.500,11.561,39.200,40.189,30.200,42.473,27.500,18.167,26.200,3.340,45.700,.424,5.820,3.170,7.560,7.972,42.200,.948,8.200,.230,4.230,1.873,-99.000,1.056
20180525,2216.400,1267.685,269.000,239.534,108.000,120.056,49.000,25.271,58.800,14.686,42.600,53.040,32.100,49.327,33.600,18.126,28.800,3.380,51.400,.343,7.500,3.137,8.710,7.882,32.900,1.045,9.620,.173,4.330,2.603,-99.000,1.323
20180526,2003.600,1175.432,272.000,257.290,114.000,120.970,53.500,24.714,60.000,12.422,43.500,48.659,32.100,39.331,32.700,17.166,26.200,2.118,52.500,.207,7.780,2.773,12.500,7.601,29.400,1.097,10.100,.114,4.230,2.926,-99.000,1.238
20180527,1863.300,1111.203,282.000,266.359,106.000,119.111,55.300,23.667,54.200,10.813,37.600,48.430,28.300,42.014,28.400,16.486,23.200,1.880,49.100,.182,9.040,2.635,10.500,7.461,28.200,1.079,8.660,.115,4.030,3.216,-99.000,1.297
20180528,1656.500,1066.575,282.000,264.466,97.600,110.366,52.300,22.250,50.600,8.389,35.200,42.814,25.600,34.095,25.900,15.627,22.600,1.123,49.100,.124,8.340,2.363,9.870,7.239,27.400,1.008,7.970,.085,3.830,3.282,-99.000,1.264
20180529,1567.900,1030.395,262.000,250.733,92.200,95.586,48.400,20.141,48.300,5.899,32.900,32.952,24.800,23.208,23.500,14.483,21.400,.483,48.000,.100,7.640,1.956,9.870,6.894,25.100,.924,7.320,.072,3.740,3.224,-99.000,1.202
20180530,1474.300,992.912,250.000,237.595,86.900,95.701,43.200,20.284,46.200,9.225,30.000,34.670,23.100,30.959,21.900,15.138,20.900,2.381,44.600,.216,6.320,1.919,7.850,6.788,22.400,.865,6.690,.096,3.650,3.118,-99.000,1.146
20180531,1408.600,948.879,232.000,228.543,85.700,99.415,40.800,19.879,48.300,10.021,30.000,36.232,24.800,31.394,26.700,14.615,23.700,1.865,42.500,.162,5.000,1.658,6.730,6.557,20.100,.824,6.290,.078,3.470,2.657,-99.000,.853
20180601,1329.400,897.026,221.000,218.324,89.500,92.806,40.800,18.298,50.600,6.972,29.300,29.445,23.900,21.248,27.500,13.484,22.000,.420,42.500,.117,4.530,1.056,5.740,6.105,18.100,.790,5.720,.063,3.290,1.926,-99.000,.453
20180602,1260.700,839.987,215.000,202.862,85.700,78.180,41.800,16.841,46.200,4.589,28.600,19.348,21.500,10.264,22.700,12.215,20.300,.132,39.300,.086,4.050,.531,4.750,5.677,16.300,.754,5.350,.051,3.290,1.388,-99.000,.261
20180603,1173.000,780.040,209.000,181.837,78.300,61.693,38.400,15.342,41.900,3.007,25.200,10.838,19.900,3.171,19.700,10.784,18.700,.060,37.300,.067,3.460,.147,6.240,5.074,14.500,.716,5.000,.043,3.210,1.016,-99.000,.172
20180604,1103.100,719.647,196.000,158.551,72.600,48.097,33.600,13.806,38.700,1.993,21.400,5.946,19.900,1.465,16.800,9.502,17.200,.038,35.300,.056,3.120,.069,3.300,4.555,12.800,.683,4.330,.038,3.210,.763,-99.000,.130
20180605,1056.000,660.728,181.000,135.834,68.200,37.546,29.600,12.301,36.600,1.282,19.000,3.392,17.700,1.422,14.700,8.310,16.200,.048,34.300,.051,2.760,.051,2.500,4.006,11.200,.660,3.720,.045,3.130,.661,-99.000,.165
20180606,997.400,604.616,166.000,125.395,64.100,53.453,27.700,11.815,33.600,4.698,19.000,26.030,16.300,43.710,12.800,8.438,15.700,1.684,33.300,.068,2.460,.162,2.060,3.794,10.000,.668,3.570,.083,2.970,1.239,-99.000,.797
20180607,972.000,552.852,155.000,138.135,65.100,101.366,27.700,12.335,36.600,14.741,24.500,65.848,23.900,76.794,12.800,8.798,17.200,4.855,35.300,.106,2.280,.125,2.350,3.604,9.680,.704,3.720,.091,3.290,2.883,-99.000,1.911
20180608,959.500,506.719,149.000,184.528,76.000,167.739,29.200,15.385,40.800,32.716,25.800,105.008,24.800,110.913,12.800,9.756,16.700,9.824,35.300,.186,2.290,.092,2.700,3.547,9.680,.750,3.720,.090,3.560,4.581,-99.000,2.360
20180609,928.800,467.997,154.000,241.228,83.200,191.735,33.600,16.332,43.000,34.810,25.200,103.651,22.300,97.521,14.100,9.617,20.300,8.591,25.100,.149,2.430,.066,2.350,3.353,9.570,.778,4.020,.073,3.930,5.354,-99.000,2.239
20180610,881.000,438.831,164.000,272.133,81.900,180.500,32.400,15.634,41.900,28.943,23.900,86.227,18.400,77.251,14.700,8.914,18.700,6.365,15.700,.110,2.200,.051,2.210,3.117,9.350,.774,4.660,.058,4.550,5.331,-99.000,1.984
20180611,846.300,421.016,168.000,269.632,76.000,154.896,28.800,13.941,38.700,21.380,22.600,66.927,16.300,58.065,13.400,8.122,16.700,4.153,15.700,.083,2.210,.046,1.620,2.787,9.130,.746,4.170,.048,4.440,4.835,-99.000,1.674
20180612,823.600,414.730,159.000,246.836,68.200,127.913,25.200,11.905,34.600,14.855,21.400,50.710,14.900,43.034,11.500,7.339,16.200,2.447,14.300,.065,1.890,.045,1.330,2.465,8.800,.710,3.870,.041,4.030,4.141,-99.000,1.355
20180613,812.500,417.228,147.000,217.806,64.100,106.269,22.600,10.267,32.700,10.876,20.800,39.494,13.600,33.584,10.300,6.787,15.200,1.693,13.000,.056,1.640,.044,.950,2.274,8.140,.677,3.570,.037,3.650,3.466,-99.000,1.094
20180614,806.900,422.816,135.000,189.481,61.100,87.879,19.300,8.737,30.700,7.420,20.200,29.814,13.600,24.277,9.180,6.243,14.300,.753,11.700,.051,1.450,.044,.780,2.053,7.500,.650,3.290,.035,3.380,2.850,-99.000,.868
20180615,795.900,425.151,124.000,163.808,59.200,71.703,15.800,7.662,29.700,4.884,19.000,21.136,11.800,15.928,8.630,5.689,14.300,.218,11.700,.048,1.280,.044,.700,1.810,6.900,.631,3.020,.034,3.210,2.285,-99.000,.657
20180616,774.200,420.178,115.000,141.134,55.400,58.011,15.100,6.991,27.700,3.638,17.400,13.749,11.200,8.971,7.540,5.254,13.800,.247,11.100,.048,1.150,.054,.610,1.545,6.500,.618,2.760,.036,3.050,1.773,-99.000,.463
20180617,732.100,407.220,108.000,123.083,52.700,50.976,14.600,6.844,25.800,3.813,16.300,11.314,11.200,10.108,7.540,5.058,13.800,.695,10.500,.051,1.040,.067,.440,1.428,6.000,.611,2.640,.037,2.890,1.308,-99.000,.287
20180618,691.500,388.079,101.000,108.884,51.000,44.849,14.200,6.233,24.900,3.125,16.300,8.502,10.600,6.015,7.020,4.659,13.800,.227,9.900,.050,.970,.053,.440,1.195,5.800,.608,2.640,.036,2.820,1.045,-99.000,.239
20180619,676.700,365.428,96.600,97.966,50.200,40.640,13.700,6.207,24.000,2.939,15.800,6.767,9.020,5.477,6.020,4.333,13.800,.400,8.760,.052,1.180,.075,.520,.996,5.600,.611,2.520,.045,2.740,.974,-99.000,.311
20180620,657.300,342.053,92.600,100.966,48.500,73.646,13.300,7.396,23.100,14.015,15.200,36.837,10.100,54.045,6.020,5.318,13.800,4.771,8.760,.084,1.490,.223,.520,.974,5.500,.641,2.520,.088,2.670,1.104,-99.000,.503
20180621,657.300,320.327,93.900,141.255,54.500,162.280,12.800,9.970,31.700,48.573,22.600,91.737,17.700,103.587,6.020,7.965,18.700,15.479,11.700,.224,2.470,.160,1.190,.912,5.600,.711,2.640,.138,2.890,1.196,-99.000,.553
20180622,657.300,303.002,92.600,209.556,85.700,204.079,15.600,11.552,63.900,51.537,36.800,94.137,21.500,87.954,7.020,8.298,22.000,12.824,13.600,.175,3.900,.083,6.240,.669,6.100,.780,2.890,.112,3.050,1.056,-99.000,.368
20180623,652.500,292.922,115.000,259.555,109.000,203.142,22.600,12.016,60.000,49.890,33.700,80.446,17.000,72.365,6.510,8.304,19.200,12.413,14.300,.175,5.630,.058,5.490,.438,6.500,.828,3.020,.105,3.130,.932,-99.000,.268
20180624,652.500,293.433,164.000,272.374,94.900,183.526,19.900,11.705,48.300,42.004,28.600,64.441,14.900,56.179,5.540,7.978,16.700,9.751,13.600,.125,5.260,.048,3.500,.270,6.800,.845,2.890,.092,2.970,.777,-99.000,.187
20180625,696.500,307.500,171.000,266.056,83.200,172.603,18.700,11.778,41.900,40.041,25.800,59.308,13.000,54.734,5.070,8.533,16.700,9.714,12.300,.137,4.770,.096,2.500,.227,7.700,.852,2.890,.117,2.740,.759,-99.000,.236
20180626,742.500,335.579,155.000,261.645,76.000,178.016,16.800,12.313,38.700,43.770,23.200,67.021,12.400,66.198,6.510,9.253,17.200,11.272,12.300,.183,4.560,.111,2.210,.225,8.030,.858,2.890,.105,2.600,.705,-99.000,.242
20180627,779.600,373.900,142.000,271.180,73.700,191.721,16.800,12.824,40.800,43.854,23.200,79.109,14.300,77.976,6.510,9.270,18.700,10.783,13.000,.198,4.620,.234,3.100,.285,7.500,.855,2.890,.088,2.600,.629,-99.000,.209
20180628,806.900,416.503,135.000,288.522,78.300,196.004,17.900,13.477,41.900,41.349,25.200,80.729,18.400,75.260,6.020,9.070,17.700,9.851,12.300,.187,5.260,.432,9.290,.341,7.300,.846,3.290,.086,2.670,.917,-99.000,.501
20180629,829.300,460.862,145.000,296.197,84.400,186.089,16.800,13.684,44.000,38.791,32.900,71.421,23.900,63.143,6.020,9.620,17.200,9.230,12.300,.175,13.100,.265,47.900,.252,7.200,.831,3.150,.091,2.740,1.149,-99.000,.618
20180630,852.000,512.067,173.000,286.460,90.800,164.738,15.800,12.880,50.600,31.360,39.200,57.135,28.300,47.957,7.020,9.072,22.000,6.753,11.100,.125,22.500,.104,38.900,.204,6.900,.808,2.890,.072,3.210,1.186,-99.000,.505
20180701,886.900,579.222,200.000,263.913,102.000,141.295,16.300,11.379,54.200,24.790,40.100,44.341,23.900,36.263,8.080,8.341,18.700,5.073,10.500,.108,27.900,.060,24.700,.188,6.300,.779,2.640,.062,5.120,1.027,-99.000,.308
20180702,941.000,662.266,205.000,265.772,97.600,179.447,16.300,13.432,48.300,48.520,35.200,78.627,21.500,86.874,7.020,10.878,17.700,14.700,11.100,.325,25.300,.808,16.300,.373,5.900,.884,2.640,.319,6.430,2.479,-99.000,1.524
20180703,984.600,746.486,202.000,299.081,94.900,217.907,16.300,18.163,50.600,59.005,37.600,95.355,33.100,92.004,8.080,12.690,24.300,15.777,14.300,.445,16.000,2.289,15.600,.470,6.400,1.307,2.890,.672,6.730,4.754,-99.000,2.669
20180704,1016.600,812.835,186.000,328.230,139.000,221.284,17.900,20.582,58.800,57.015,78.100,87.676,47.200,78.554,10.300,13.049,23.200,14.438,14.300,.339,12.900,2.079,15.300,.352,7.200,2.026,2.760,.751,12.000,6.549,-99.000,3.012
20180705,1023.100,851.484,205.000,333.453,164.000,204.059,17.900,21.427,54.200,50.024,89.000,72.918,41.400,62.824,10.300,13.429,20.300,12.227,14.300,.224,9.870,1.679,10.500,.230,7.600,2.944,2.890,1.047,19.500,7.600,-99.000,3.128
20180706,1023.100,862.520,243.000,316.795,139.000,178.469,18.200,20.844,48.300,40.649,71.300,57.868,31.100,48.176,9.760,12.912,19.800,9.474,13.600,.140,7.410,1.275,7.560,.194,7.500,3.609,2.760,.945,20.200,7.701,-99.000,2.935
20180707,1023.100,850.434,236.000,287.538,119.000,151.116,18.700,19.185,43.000,31.504,57.500,44.166,28.300,35.188,9.180,11.884,19.800,6.965,13.000,.095,5.870,.860,5.490,.184,7.000,3.700,2.640,.626,16.000,7.235,-99.000,2.624
20180708,1029.600,820.200,213.000,254.824,103.000,127.750,17.400,17.236,38.700,24.727,47.900,33.916,22.300,26.447,8.080,10.936,16.200,5.301,13.000,.080,5.120,.526,4.100,.194,6.400,3.384,2.520,.375,12.800,6.836,-99.000,2.492
20180709,1042.700,776.590,188.000,223.618,90.800,108.414,15.600,15.187,35.600,19.185,40.900,26.225,20.700,19.875,7.540,9.944,15.700,3.887,12.300,.069,4.460,.248,3.100,.188,6.000,2.923,2.400,.198,10.500,6.350,-99.000,2.296
20180710,1036.200,724.236,170.000,195.810,81.900,91.838,14.400,13.184,33.600,14.501,36.000,19.668,19.200,13.773,6.510,9.021,15.200,2.679,11.100,.060,3.990,.095,2.500,.184,5.700,2.482,2.290,.114,8.710,5.834,-99.000,2.085
20180711,1003.800,667.530,152.000,170.467,76.000,75.178,12.800,11.150,30.700,8.865,32.200,12.569,17.000,6.097,5.540,7.937,14.300,.872,10.500,.054,3.710,.057,2.060,.182,5.400,2.095,2.180,.076,7.340,5.223,-99.000,1.820
20180712,934.900,610.562,138.000,152.737,70.400,72.509,11.600,11.161,28.700,11.234,28.600,14.006,14.900,14.548,5.540,8.964,13.800,2.843,9.900,.094,3.430,.342,1.770,.242,5.300,2.065,2.070,.422,6.580,6.489,-99.000,2.814
20180713,886.900,557.509,127.000,140.491,66.100,68.956,10.400,10.306,28.700,9.305,26.500,12.675,14.900,9.277,6.020,8.468,14.700,1.469,8.760,.084,3.190,.182,1.770,.219,5.300,2.178,2.400,.312,6.290,7.412,-99.000,3.107
20180714,863.500,512.002,120.000,150.479,64.100,101.065,10.600,13.348,27.700,23.635,24.500,39.086,13.000,50.922,7.020,11.292,14.700,7.633,8.760,.198,3.290,1.244,2.900,.450,5.400,2.747,3.150,.862,6.580,9.117,-99.000,3.883
20180715,869.300,479.972,117.000,188.049,67.200,152.795,11.200,17.088,30.700,38.834,28.600,67.547,19.900,70.874,11.500,12.702,18.700,10.672,14.300,.366,3.840,1.040,3.100,.349,5.700,3.552,5.000,.910,6.430,10.717,-99.000,4.446
20180716,898.700,471.793,115.000,257.470,78.300,222.787,13.500,26.738,44.000,62.480,37.600,98.208,23.100,99.156,14.100,16.167,17.200,17.304,15.000,.733,5.500,.966,6.730,.338,6.700,5.058,8.420,1.552,6.010,14.407,-99.000,6.241
20180717,965.800,505.653,129.000,408.720,106.000,394.991,25.200,48.358,85.600,122.584,42.600,196.884,34.100,205.842,15.400,22.506,23.700,34.151,33.300,3.378,6.150,1.815,5.490,.574,9.240,7.039,7.530,2.058,6.430,17.027,-99.000,6.986
20180718,1036.200,603.054,155.000,559.909,252.000,448.361,70.100,58.227,236.000,119.955,107.000,198.674,138.000,182.328,30.900,23.600,39.700,29.344,99.700,3.639,5.230,1.861,5.990,.571,12.000,8.266,10.100,1.920,8.530,18.152,-99.000,7.103
20180719,1158.800,764.711,243.000,618.040,448.000,414.770,82.800,59.247,265.000,99.996,156.000,167.041,108.000,146.734,38.100,22.589,36.600,23.461,87.800,2.507,5.230,1.503,6.240,.402,13.200,8.235,11.700,1.487,7.340,18.168,-99.000,6.914
20180720,1329.400,970.010,384.000,606.630,470.000,362.062,102.000,55.817,180.000,79.064,126.000,138.881,76.700,120.019,30.900,20.782,32.200,18.147,76.600,1.049,4.950,2.345,5.240,.444,15.300,7.310,9.370,.941,6.290,19.402,-99.000,7.605
20180721,1499.400,1194.285,495.000,559.937,327.000,308.034,93.500,50.840,127.000,61.884,95.400,112.369,57.100,94.311,25.100,18.776,28.800,13.830,67.300,.434,5.040,2.331,9.000,.368,16.800,6.021,7.530,.414,5.620,19.390,-99.000,7.397
20180722,1656.500,1437.321,523.000,503.546,238.000,260.124,70.800,45.328,98.200,47.743,78.100,90.314,44.800,73.982,19.700,16.665,26.200,10.206,59.700,.210,8.340,2.423,16.000,.325,16.500,4.716,6.490,.200,5.120,18.514,-99.000,6.901
20180723,1805.200,1694.222,458.000,445.693,188.000,217.786,52.300,39.969,80.000,36.050,64.700,70.469,38.200,55.225,16.100,14.749,23.200,7.203,53.700,.120,9.700,2.072,14.900,.225,15.100,3.650,5.530,.110,4.660,17.649,-99.000,6.572
20180724,1942.600,1914.251,381.000,389.198,154.000,180.111,36.600,34.622,67.700,25.879,55.500,52.868,29.200,38.802,13.400,12.822,22.000,4.525,48.000,.080,9.560,1.592,31.800,.193,13.300,2.839,4.830,.070,4.230,16.395,-99.000,6.027
20180725,2087.000,2039.341,331.000,333.852,129.000,145.415,27.700,29.017,57.700,16.751,47.000,36.658,23.900,23.437,12.200,10.969,20.300,2.044,43.600,.061,9.100,.891,25.100,.184,11.600,2.236,4.170,.051,3.930,15.041,-99.000,5.482
20180726,2238.500,2051.679,292.000,285.519,111.000,117.697,23.200,24.122,50.600,10.104,40.100,24.871,20.700,13.491,9.760,9.489,18.700,.458,40.400,.053,6.600,.817,19.000,.244,9.900,1.795,3.870,.065,3.650,14.551,-99.000,5.456
20180727,2351.200,1982.501,252.000,253.559,97.600,113.314,19.900,21.814,46.200,11.962,37.600,28.158,27.400,25.378,10.900,10.642,19.200,2.335,38.300,.099,5.150,1.107,14.900,.276,8.690,1.482,3.570,.119,3.560,14.020,-99.000,5.253
20180728,2432.300,1872.586,217.000,231.323,108.000,107.393,17.600,19.552,61.300,10.095,53.600,25.886,40.300,18.481,22.700,10.192,37.400,1.129,64.700,.089,4.370,.732,16.000,.213,7.700,1.251,3.290,.097,4.030,12.993,-99.000,4.753
20180729,2479.600,1744.639,200.000,210.158,134.000,94.291,19.600,16.907,67.700,7.225,53.600,18.590,29.200,9.686,19.700,9.084,28.800,.291,51.400,.076,4.350,.201,12.100,.190,6.900,1.070,3.150,.075,4.880,11.667,-99.000,4.173
20180730,2503.400,1607.540,211.000,187.433,119.000,79.156,24.900,14.104,56.500,5.224,44.300,11.763,24.800,3.933,15.400,8.007,21.400,.103,48.000,.065,3.380,.081,9.000,.183,6.300,.926,3.020,.058,4.330,10.231,-99.000,3.590
20180731,2491.500,1469.174,213.000,166.751,102.000,69.103,22.300,12.019,49.500,4.428,38.400,9.157,21.500,5.523,13.400,7.171,20.300,.310,43.600,.060,2.560,.275,6.730,.236,5.900,.823,2.640,.057,3.740,8.968,-99.000,3.133
20180801,2432.300,1336.913,194.000,147.635,92.200,59.982,19.300,9.867,45.100,3.537,33.700,6.874,19.200,2.517,10.300,6.274,19.200,.134,40.400,.054,2.170,.109,6.240,.201,5.600,.754,2.520,.049,3.470,7.640,-99.000,2.599
20180802,2260.700,1215.545,175.000,130.088,83.200,51.357,17.100,8.268,41.900,2.737,30.000,4.774,16.300,1.416,9.180,5.392,17.700,.066,37.300,.050,2.640,.061,7.560,.187,5.200,.709,2.400,.043,3.130,6.260,-99.000,2.032
20180803,2034.600,1107.925,162.000,135.778,76.000,88.738,15.300,10.558,37.600,10.373,26.500,38.697,13.000,58.383,8.080,6.386,15.700,3.232,35.300,.065,2.680,1.198,5.240,.476,4.900,.686,2.290,.055,2.890,6.067,-99.000,2.249
20180804,1805.200,1015.986,159.000,276.041,84.400,336.153,16.100,44.787,44.000,105.526,32.200,206.260,34.100,236.135,9.180,20.322,19.800,35.231,34.300,.306,2.600,3.768,6.480,1.251,5.000,.872,2.890,.319,2.970,12.703,-99.000,6.427
20180805,1585.400,944.351,162.000,511.297,181.000,461.809,32.800,67.303,90.200,122.601,105.000,226.906,161.000,213.458,78.800,25.820,43.000,32.306,72.500,.443,6.800,3.569,35.500,1.266,7.000,1.641,11.200,.805,4.770,19.860,-99.000,8.949
20180806,1433.000,902.731,241.000,650.652,310.000,449.542,57.100,74.971,118.000,105.400,179.000,192.465,147.000,172.458,174.000,26.144,39.700,26.018,62.200,.271,20.000,3.051,44.300,1.059,13.100,2.515,72.600,.708,11.800,22.482,-99.000,8.967
20180807,1313.900,901.968,402.000,663.303,304.000,394.198,105.000,74.161,98.200,85.295,154.000,155.348,99.200,136.318,119.000,25.157,33.700,20.418,54.900,.164,25.500,2.460,30.900,.779,21.900,3.609,47.100,1.781,21.300,23.010,-99.000,8.815
20180808,1201.800,940.847,492.000,620.817,235.000,343.672,144.000,71.478,80.000,70.329,116.000,130.349,70.800,114.521,80.000,24.388,28.800,16.654,48.000,.109,25.700,2.271,21.800,.688,30.800,5.745,26.600,2.706,23.600,23.547,-99.000,9.050
20180809,1144.700,996.214,495.000,564.874,191.000,299.768,156.000,67.970,69.000,58.642,91.500,108.627,55.800,93.720,61.500,23.509,27.500,13.654,42.500,.106,15.000,1.983,16.700,.567,37.700,7.730,18.300,2.731,16.000,23.119,-99.000,8.747
20180810,1116.900,1037.167,442.000,535.590,160.000,299.654,114.000,72.731,62.600,66.674,74.700,111.746,42.600,102.507,50.900,24.993,25.600,17.001,39.300,.701,8.130,1.750,13.100,.555,41.600,10.536,15.000,3.602,13.300,24.908,-99.000,9.778
20180811,1123.800,1046.485,405.000,514.539,160.000,283.589,83.600,71.968,63.900,59.848,85.300,99.228,41.400,85.290,42.900,24.433,25.600,14.012,44.600,.633,7.660,1.470,10.800,.457,42.400,12.212,13.100,3.349,12.800,25.163,-99.000,9.641
20180812,1137.700,1026.600,370.000,490.289,152.000,262.087,66.000,70.398,62.600,53.573,72.400,87.462,33.100,74.744,39.000,24.071,24.300,12.522,45.700,.459,6.260,1.197,9.000,.361,40.100,12.793,11.700,3.212,11.800,25.510,-99.000,9.774
20180813,1151.700,989.796,344.000,516.190,139.000,342.141,58.300,81.649,65.200,107.678,62.600,134.511,34.100,135.583,35.400,32.858,26.800,30.694,43.600,2.629,5.580,1.001,10.200,.348,36.000,14.870,9.620,4.315,10.100,25.624,-99.000,9.788
20180814,1158.800,950.191,309.000,636.177,188.000,493.749,75.900,109.539,105.000,185.256,82.900,197.962,54.500,194.677,89.900,49.969,38.900,48.500,58.500,14.053,5.990,1.045,15.600,.490,30.500,26.644,15.600,9.957,8.890,32.145,-99.000,13.219
20180815,1144.700,927.840,317.000,947.786,258.000,775.706,111.000,164.504,164.000,302.616,103.000,332.848,92.400,330.294,182.000,77.475,103.000,72.387,79.300,42.156,6.300,3.311,12.500,2.071,26.400,57.275,53.200,20.674,9.660,40.092,-99.000,16.365
20180816,1137.700,953.401,387.000,1213.743,583.000,860.951,220.000,191.229,366.000,301.618,249.000,340.885,275.000,312.000,495.000,84.280,242.000,65.821,162.000,46.146,12.100,3.426,29.100,2.374,34.100,71.607,211.000,20.866,14.300,42.359,-99.000,16.422
